BOAMP_AVIS_NUM,D_11_01_Conditiondelai_Receptcandidat,D_11_02_Conditiondelai_Receptoffres,D_11_03_Conditiondelai_Limiteenvoiinvit,D_11_04_Conditiondelai_Validiteoffre,D_11_04_01_Conditiondelai_Validiteoffre_Jusquau,D_11_04_02_Conditiondelai_Validiteoffre_Dureemois,D_11_04_03_Conditiondelai_Validiteoffre_Dureejour,D_11_05_Conditiondelai_Dureesystemequalification
21-47188,,2021-06-22 11:00:00,,CF_NIV_SUIV,,6.0,,
21-47284,,2021-06-09 11:00:00,,CF_NIV_SUIV,,,,
21-47779,,2021-06-10 11:00:00,,CF_NIV_SUIV,,,,
21-47832,,2021-06-30 10:30:00,,CF_NIV_SUIV,,,,
21-47981,,2021-06-10 15:00:00,,CF_NIV_SUIV,,6.0,,
21-48733,,2021-05-31 11:00:00,,CF_NIV_SUIV,,5.0,,
21-48921,,2021-06-17 16:00:00,,CF_NIV_SUIV,,,,
21-49009,,2021-06-03 11:00:00,,CF_NIV_SUIV,,,120,
21-49257,,2021-06-08 11:00:00,,CF_NIV_SUIV,,5.0,,
21-49349,,2021-06-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-49700,,2021-06-28 16:00:00,,CF_NIV_SUIV,,,,
21-49778,,2021-09-09 11:00:00,,CF_NIV_SUIV,,,,
21-49957,,2021-06-08 11:00:00,,CF_NIV_SUIV,,,120,
21-50045,,2021-06-09 11:00:00,,CF_NIV_SUIV,,5.0,,
21-50135,,2021-06-07 11:00:00,,CF_NIV_SUIV,,3.0,,
21-50616,,2021-06-03 11:00:00,,CF_NIV_SUIV,,,120,
21-50812,,2021-06-30 11:00:00,,CF_NIV_SUIV,,6.0,,
21-51050,,2021-06-08 14:30:00,,CF_NIV_SUIV,,5.0,,
21-51055,,2021-06-02 11:00:00,,CF_NIV_SUIV,,6.0,,
21-51151,,2021-05-28 11:00:00,,CF_NIV_SUIV,,,120,
21-51361,,2021-05-26 11:00:00,,CF_NIV_SUIV,,,90,
21-51399,,2021-05-28 15:00:00,,CF_NIV_SUIV,,6.0,,
21-51820,,2021-06-28 11:00:00,,CF_NIV_SUIV,,,180,
21-52036,,2021-06-10 11:00:00,,CF_NIV_SUIV,,3.0,,
21-52151,,2021-06-08 14:30:00,,CF_NIV_SUIV,,6.0,,
21-52186,,2021-06-08 15:00:00,,CF_NIV_SUIV,,6.0,,
21-52209,,2021-06-15 14:30:00,,CF_NIV_SUIV,,4.0,,
21-52286,,2021-07-02 11:00:00,,CF_NIV_SUIV,,,,
21-52555,,2021-06-04 11:00:00,,CF_NIV_SUIV,,,,
21-52749,,2021-06-10 16:00:00,,CF_NIV_SUIV,,4.0,,
21-53013,,2021-05-28 15:00:00,,CF_NIV_SUIV,,,180,
21-53014,,2021-06-15 14:00:00,,CF_NIV_SUIV,,,,
21-53051,,2021-07-05 16:00:00,,CF_NIV_SUIV,,4.0,,
21-53092,,2021-05-24 16:00:00,,CF_NIV_SUIV,,,,
21-53175,,2021-06-11 16:00:00,,CF_NIV_SUIV,,,150,
21-53286,,2021-07-05 22:30:00,,CF_NIV_SUIV,,,120,
21-53510,,2021-06-04 13:00:00,,CF_NIV_SUIV,,,,
21-53694,,2021-05-30 23:00:00,,CF_NIV_SUIV,,6.0,,
21-53965,,2021-06-04 15:00:00,,CF_NIV_SUIV,,9.0,,
21-54115,,2021-05-28 16:00:00,,CF_NIV_SUIV,,4.0,,
21-54123,,2021-06-07 16:00:00,2021-06-30 22:00:00,CF_NIV_SUIV,,,,
21-54181,,2021-06-21 15:00:00,,CF_NIV_SUIV,,4.0,,
21-54221,,2021-07-07 11:00:00,,CF_NIV_SUIV,,,,
21-54237,,2021-06-30 16:00:00,,CF_NIV_SUIV,,4.0,,
21-54454,,2021-06-09 11:00:00,,CF_NIV_SUIV,,,120,
21-54491,,2021-06-21 11:00:00,2021-07-04 22:00:00,CF_NIV_SUIV,,6.0,,
21-54503,,2021-06-14 11:00:00,,CF_NIV_SUIV,,6.0,,
21-54625,,2021-06-02 11:00:00,,CF_NIV_SUIV,,4.0,,
21-54723,,2021-06-21 11:00:00,,CF_NIV_SUIV,,,,
21-54889,,2021-06-07 11:00:00,,CF_NIV_SUIV,,6.0,,
21-54897,,2021-05-24 11:00:00,,CF_NIV_SUIV,,,120,
21-54925,,2021-06-03 16:00:00,,CF_NIV_SUIV,,,120,
21-55118,,2021-05-28 17:00:00,,CF_NIV_SUIV,,,,
21-55204,,2021-06-17 16:00:00,2021-07-06 22:00:00,CF_NIV_SUIV,,,,
21-55238,,2021-06-03 11:00:00,,CF_NIV_SUIV,,6.0,,
21-55259,,2021-06-04 14:00:00,,CF_NIV_SUIV,,,,
21-55316,,2021-05-31 16:00:00,,CF_NIV_SUIV,,,60,
21-55370,,2021-06-30 16:00:00,,CF_NIV_SUIV,,4.0,,
21-55380,,2021-06-15 11:00:00,,CF_NIV_SUIV,,,,
21-55427,,2021-06-28 11:00:00,,CF_NIV_SUIV,,,120,
21-55438,,2021-06-11 11:00:00,,CF_NIV_SUIV,,4.0,,
21-55539,,2021-06-08 15:00:00,,CF_NIV_SUIV,,,,
21-55614,,2021-06-03 23:00:00,,CF_NIV_SUIV,,,90,
21-55884,,2021-05-25 11:00:00,,CF_NIV_SUIV,,,120,
21-55885,,2021-06-03 15:00:00,,CF_NIV_SUIV,,,120,
21-55939,,2021-06-16 11:00:00,,CF_NIV_SUIV,,,120,
21-55958,,2021-05-31 15:00:00,,CF_NIV_SUIV,,,,
21-56005,,2021-05-26 15:00:00,,CF_NIV_SUIV,,,180,
21-56010,,2021-05-28 11:00:00,,CF_NIV_SUIV,,4.0,,
21-56046,,2021-06-02 11:00:00,,CF_NIV_SUIV,,4.0,,
21-56065,,2021-06-28 11:00:00,,CF_NIV_SUIV,,,,
21-56277,,2021-05-21 15:00:00,,CF_NIV_SUIV,,,180,
21-56302,,2021-06-01 11:00:00,,CF_NIV_SUIV,,,120,
21-56357,,2021-06-07 16:00:00,,CF_NIV_SUIV,,,180,
21-56373,,2021-06-02 11:00:00,,CF_NIV_SUIV,,6.0,,
21-56380,,2021-06-14 11:00:00,,CF_NIV_SUIV,,6.0,,
21-56384,,2021-06-23 11:00:00,,CF_NIV_SUIV,,,,
21-56392,,2021-06-01 11:00:00,,CF_NIV_SUIV,,6.0,,
21-56529,,2021-05-31 11:00:00,,CF_NIV_SUIV,,5.0,,
21-56634,,2021-06-18 11:00:00,,CF_NIV_SUIV,,,,
21-56662,,2021-06-04 15:00:00,,CF_NIV_SUIV,,,180,
21-56672,,2021-06-04 14:00:00,,CF_NIV_SUIV,,,120,
21-56711,,2021-05-31 11:00:00,,CF_NIV_SUIV,,,,
21-56740,,2021-06-17 15:00:00,,CF_NIV_SUIV,,,,
21-56803,,2021-06-07 11:00:00,,CF_NIV_SUIV,,4.0,,
21-56806,,2021-06-18 11:00:00,,CF_NIV_SUIV,,,,
21-56822,,2021-06-10 16:00:00,,CF_NIV_SUIV,,4.0,,
21-56824,,2021-06-14 12:00:00,,CF_NIV_SUIV,,,180,
21-56829,,2021-05-31 11:00:00,,CF_NIV_SUIV,,5.0,,
21-56853,,2021-06-04 11:00:00,,CF_NIV_SUIV,,,,
21-56944,,2021-06-04 11:00:00,,CF_NIV_SUIV,,3.0,,
21-56947,,2021-06-18 11:00:00,,CF_NIV_SUIV,,,,
21-56949,,2021-05-31 23:00:00,,CF_NIV_SUIV,,4.0,,
21-56969,,2021-06-03 11:00:00,,CF_NIV_SUIV,,3.0,,
21-57000,,2021-05-31 15:00:00,,CF_NIV_SUIV,,4.0,,
21-57004,,2021-06-04 11:00:00,,CF_NIV_SUIV,,,120,
21-57012,,2021-05-31 10:00:00,,CF_NIV_SUIV,,4.0,,
21-57026,,2021-06-04 11:00:00,,CF_NIV_SUIV,,,120,
21-57030,,2021-05-26 15:00:00,,CF_NIV_SUIV,,,120,
21-57037,,2021-06-07 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57038,,2021-06-17 11:00:00,,CF_NIV_SUIV,,,180,
21-57041,,2021-06-29 12:00:00,2021-09-29 22:00:00,CF_NIV_SUIV,,6.0,,
21-57044,,2021-05-28 11:00:00,2021-06-14 22:00:00,CF_NIV_SUIV,,6.0,,
21-57048,,2021-05-25 16:00:00,,CF_NIV_SUIV,,,180,
21-57085,,2021-06-10 11:00:00,,CF_NIV_SUIV,,,120,
21-57110,,2021-06-11 11:00:00,,CF_NIV_SUIV,,,,
21-57263,,2021-06-04 16:30:00,,CF_NIV_SUIV,,,,
21-57264,,2021-05-31 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57265,,2021-06-01 11:00:00,,CF_NIV_SUIV,,4.0,,
21-57273,,2021-05-31 15:00:00,,CF_NIV_SUIV,,6.0,,
21-57288,,2021-06-11 13:00:00,,CF_NIV_SUIV,,6.0,,
21-57291,,2021-06-11 11:00:00,,CF_NIV_SUIV,,,,
21-57295,,2021-05-31 15:30:00,,CF_NIV_SUIV,,6.0,,
21-57298,,2021-06-03 11:00:00,,CF_NIV_SUIV,,5.0,,
21-57300,,2021-06-09 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57301,,2021-05-28 11:00:00,,CF_NIV_SUIV,,4.0,,
21-57307,,2021-06-10 11:00:00,,CF_NIV_SUIV,,,,
21-57311,,2021-06-23 11:00:00,,CF_NIV_SUIV,,,,
21-57322,,2021-06-04 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57323,,2021-06-01 15:00:00,,CF_NIV_SUIV,,3.0,,
21-57325,,2021-06-08 15:00:00,,CF_NIV_SUIV,,,,
21-57331,,2021-05-31 11:00:00,,CF_NIV_SUIV,,5.0,,
21-57333,,2021-06-07 16:00:00,2021-07-02 22:00:00,CF_NIV_SUIV,,,,
21-57338,,2021-06-01 15:00:00,,CF_NIV_SUIV,,5.0,,
21-57349,,2021-06-11 09:00:00,,CF_NIV_SUIV,,4.0,,
21-57351,,2021-06-07 08:00:00,,CF_NIV_SUIV,,,,
21-57353,,2021-06-04 16:00:00,,CF_NIV_SUIV,,4.0,,
21-57355,,2021-07-05 11:30:00,,CF_NIV_SUIV,,8.0,,
21-57360,,2021-05-28 11:00:00,,CF_NIV_SUIV,,,,
21-57361,,2021-06-10 11:00:00,,CF_NIV_SUIV,,,,
21-57364,,2021-06-09 15:00:00,,CF_NIV_SUIV,,6.0,,
21-57365,,2021-06-01 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57372,,2021-05-31 11:00:00,,CF_NIV_SUIV,,3.0,,
21-57378,,2021-05-31 11:00:00,,CF_NIV_SUIV,,4.0,,
21-57380,,2021-05-31 11:00:00,,CF_NIV_SUIV,,4.0,,
21-57385,,2021-06-01 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57398,,2021-05-28 15:00:00,,CF_NIV_SUIV,,,180,
21-57400,,2021-08-30 11:00:00,,CF_NIV_SUIV,,7.0,,
21-57403,,2021-06-09 16:00:00,,CF_NIV_SUIV,,5.0,,
21-57408,,2021-06-02 11:00:00,,CF_NIV_SUIV,,,180,
21-57413,,2021-05-31 15:00:00,,CF_NIV_SUIV,,,,
21-57417,,2021-06-08 15:00:00,,CF_NIV_SUIV,,,,
21-57419,,2021-06-02 13:00:00,,CF_NIV_SUIV,,,,
21-57429,,2021-05-31 11:00:00,,CF_NIV_SUIV,,,,
21-57431,,2021-05-31 15:30:00,,CF_NIV_SUIV,,6.0,,
21-57432,,2021-06-07 16:00:00,,CF_NIV_SUIV,,6.0,,
21-57434,,2021-06-07 11:00:00,,CF_NIV_SUIV,,,120,
21-57436,,2021-05-20 11:00:00,,CF_NIV_SUIV,,,,
21-57440,,2021-06-03 15:00:00,,CF_NIV_SUIV,,,,
21-57442,,2021-06-09 11:00:00,,CF_NIV_SUIV,,,,
21-57456,,2021-07-19 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57457,,2021-05-21 11:00:00,,CF_NIV_SUIV,,12.0,,
21-57465,,2021-06-09 15:00:00,,CF_NIV_SUIV,,7.0,,
21-57466,,2021-06-04 10:00:00,,CF_NIV_SUIV,,4.0,,
21-57469,,2021-05-31 11:00:00,,CF_NIV_SUIV,,4.0,,
21-57474,,2021-05-31 11:00:00,,CF_NIV_SUIV,,5.0,,
21-57482,,2021-06-01 11:00:00,,CF_NIV_SUIV,,4.0,,
21-57493,,2021-05-26 11:00:00,,CF_NIV_SUIV,,,,
21-57496,,2021-05-31 07:00:00,,CF_NIV_SUIV,,4.0,,
21-57502,,2021-06-01 11:00:00,,CF_NIV_SUIV,,4.0,,
21-57506,,2021-05-28 11:00:00,,CF_NIV_SUIV,,,,
21-57509,,2021-06-01 10:00:00,,CF_NIV_SUIV,,4.0,,
21-57511,,2021-06-28 11:00:00,,CF_NIV_SUIV,,,,
21-57530,,2021-07-08 11:00:00,,CF_NIV_SUIV,,,,
21-57537,,2021-05-31 14:00:00,,CF_NIV_SUIV,,5.0,,
21-57539,,2021-06-07 11:00:00,,CF_NIV_SUIV,,3.0,,
21-57567,,2021-06-10 11:00:00,,CF_NIV_SUIV,,5.0,,
21-57568,,2021-06-01 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57569,,2021-06-01 11:00:00,,CF_NIV_SUIV,,4.0,,
21-57573,,2021-05-31 11:00:00,,CF_NIV_SUIV,,,,
21-57574,,2021-06-10 11:00:00,,CF_NIV_SUIV,,5.0,,
21-57575,,2021-06-01 15:00:00,,CF_NIV_SUIV,,4.0,,
21-57577,,2021-06-03 15:00:00,,CF_NIV_SUIV,,6.0,,
21-57579,,2021-06-11 14:00:00,,CF_NIV_SUIV,,6.0,,
21-57599,,2021-06-04 11:00:00,,CF_NIV_SUIV,,5.0,,
21-57601,,2021-06-04 16:00:00,,CF_NIV_SUIV,,,,
21-57605,,2021-07-05 11:30:00,,CF_NIV_SUIV,,8.0,,
21-57606,,2021-08-02 11:00:00,,CF_NIV_SUIV,,,,
21-57612,,2021-05-31 11:00:00,,CF_NIV_SUIV,,4.0,,
21-57615,,2021-06-01 11:00:00,,CF_NIV_SUIV,,3.0,,
21-57617,,2021-06-10 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57619,,2021-05-27 11:00:00,,CF_NIV_SUIV,,,90,
21-57620,,2021-05-31 15:00:00,,CF_NIV_SUIV,,4.0,,
21-57625,,,,CF_NIV_SUIV,,,120,
21-57637,,2021-05-31 11:00:00,,CF_NIV_SUIV,,,,
21-57641,,2021-05-31 11:00:00,,CF_NIV_SUIV,,1.0,,
21-57643,,2021-06-07 15:00:00,,CF_NIV_SUIV,,7.0,,
21-57647,,2021-05-31 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57651,,2021-06-07 11:00:00,,CF_NIV_SUIV,,10.0,,
21-57661,,2021-06-04 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57666,,2021-05-31 15:00:00,,CF_NIV_SUIV,,6.0,,
21-57672,,2021-05-31 11:00:00,,CF_NIV_SUIV,,,,
21-57675,,2021-06-03 11:00:00,,CF_NIV_SUIV,,,,
21-57682,,2021-05-18 15:00:00,,CF_NIV_SUIV,,3.0,,
21-57683,,2021-06-11 16:00:00,,CF_NIV_SUIV,,3.0,,
21-57685,,2021-06-07 18:00:00,,CF_NIV_SUIV,,5.0,,
21-57686,,2021-06-01 11:00:00,,CF_NIV_SUIV,,4.0,,
21-57689,,2021-05-31 11:00:00,,CF_NIV_SUIV,,4.0,,
21-57690,,2021-06-07 15:00:00,,CF_NIV_SUIV,,4.0,,
21-57694,,2021-05-21 11:00:00,,CF_NIV_SUIV,,,,
21-57696,,2021-06-07 14:00:00,,CF_NIV_SUIV,,4.0,,
21-57698,,2021-05-31 15:00:00,,CF_NIV_SUIV,,,,
21-57699,,2021-05-31 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57707,,2021-06-02 15:00:00,,CF_NIV_SUIV,,,,
21-57708,,2021-05-28 11:00:00,,CF_NIV_SUIV,,,,
21-57720,,2021-06-10 11:00:00,,CF_NIV_SUIV,,,,
21-57730,,2021-06-03 16:00:00,,CF_NIV_SUIV,,3.0,,
21-57732,,2021-05-31 15:00:00,,CF_NIV_SUIV,,6.0,,
21-57736,,2021-05-31 15:00:00,,CF_NIV_SUIV,,5.0,,
21-57737,,2021-05-31 11:00:00,,CF_NIV_SUIV,,4.0,,
21-57741,,2021-05-31 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57743,,2021-06-01 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57745,,2021-06-22 11:00:00,,CF_NIV_SUIV,,,120,
21-57757,,2021-05-25 16:00:00,,CF_NIV_SUIV,,,180,
21-57762,,2021-06-04 11:30:00,,CF_NIV_SUIV,,8.0,,
21-57764,,2021-05-26 11:00:00,,CF_NIV_SUIV,,3.0,,
21-57766,,2021-05-31 15:00:00,,CF_NIV_SUIV,,6.0,,
21-57769,,2021-05-31 09:00:00,,CF_NIV_SUIV,,,,
21-57771,,2021-06-09 11:30:00,,CF_NIV_SUIV,,6.0,,
21-57774,,2021-05-28 15:00:00,,CF_NIV_SUIV,,,120,
21-57776,,2021-05-25 11:00:00,,CF_NIV_SUIV,,,,
21-57778,,2021-06-04 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57784,,2021-06-03 11:00:00,,CF_NIV_SUIV,,,,
21-57789,,2021-05-28 15:00:00,,CF_NIV_SUIV,,7.0,,
21-57794,,2021-05-26 11:00:00,,CF_NIV_SUIV,,,,
21-57795,,2021-06-04 16:00:00,,CF_NIV_SUIV,,,,
21-57798,,2021-06-01 13:00:00,,CF_NIV_SUIV,,4.0,,
21-57800,,2021-06-08 11:00:00,,CF_NIV_SUIV,,5.0,,
21-57802,,2021-05-31 15:00:00,,CF_NIV_SUIV,,4.0,,
21-57808,,2021-05-26 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57811,,2021-06-17 23:00:00,,CF_NIV_SUIV,,,,
21-57813,,2021-06-07 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57815,,2021-06-11 11:00:00,,CF_NIV_SUIV,,,,
21-57818,,2021-06-04 15:00:00,,CF_NIV_SUIV,,6.0,,
21-57819,,2021-05-31 11:00:00,,CF_NIV_SUIV,,4.0,,
21-57820,,2021-06-01 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57822,,2021-05-31 15:00:00,,CF_NIV_SUIV,,,,
21-57823,,2021-06-17 13:00:00,,CF_NIV_SUIV,,3.0,,
21-57824,,2021-05-31 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57825,,2021-06-04 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57826,,2021-06-08 11:00:00,,CF_NIV_SUIV,,,,
21-57828,,2021-05-31 11:00:00,,CF_NIV_SUIV,,,,
21-57830,,2021-06-04 09:00:00,,CF_NIV_SUIV,,,,
21-57833,,2021-06-07 15:00:00,,CF_NIV_SUIV,,,,
21-57840,,2021-06-07 16:00:00,,CF_NIV_SUIV,,6.0,,
21-57847,,2021-06-03 11:00:00,,CF_NIV_SUIV,,4.0,,
21-57849,,2021-06-11 11:00:00,,CF_NIV_SUIV,,,,
21-57851,,2021-06-02 10:00:00,,CF_NIV_SUIV,,,,
21-57860,,2021-05-31 11:00:00,,CF_NIV_SUIV,,4.0,,
21-57861,,2021-06-01 11:00:00,,CF_NIV_SUIV,,3.0,,
21-57867,,2021-06-16 15:00:00,,CF_NIV_SUIV,,,,
21-57874,,2021-06-08 15:30:00,,CF_NIV_SUIV,,3.0,,
21-57882,,2021-05-31 11:00:00,,CF_NIV_SUIV,,,,
21-57883,,2021-06-01 11:00:00,,CF_NIV_SUIV,,,,
21-57889,,2021-06-11 16:00:00,,CF_NIV_SUIV,,4.0,,
21-57890,,2021-06-03 11:00:00,,CF_NIV_SUIV,,3.0,,
21-57892,,2021-05-31 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57896,,2021-06-07 11:00:00,,CF_NIV_SUIV,,4.0,,
21-57897,,2021-06-03 11:00:00,,CF_NIV_SUIV,,2.0,,
21-57900,,2021-06-04 11:00:00,,CF_NIV_SUIV,,4.0,,
21-57902,,2021-06-02 11:00:00,,CF_NIV_SUIV,,4.0,,
21-57903,,2021-06-03 16:00:00,,CF_NIV_SUIV,,3.0,,
21-57904,,2021-06-07 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57907,,2021-05-31 11:00:00,,CF_NIV_SUIV,,4.0,,
21-57909,,2021-06-01 11:00:00,,CF_NIV_SUIV,,4.0,,
21-57910,,2021-05-31 11:00:00,,CF_NIV_SUIV,,2.0,,
21-57921,,2021-06-18 11:00:00,,CF_NIV_SUIV,,,180,
21-57923,,2021-05-31 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57926,,2021-06-04 11:00:00,,CF_NIV_SUIV,,4.0,,
21-57927,,2021-06-10 16:00:00,,CF_NIV_SUIV,,2.0,,
21-57936,,2021-05-31 16:00:00,,CF_NIV_SUIV,,5.0,,
21-57938,,2021-06-01 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57945,,2021-06-02 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57946,,2021-06-07 15:00:00,,CF_NIV_SUIV,,6.0,,
21-57947,,2021-06-03 11:00:00,,CF_NIV_SUIV,,4.0,,
21-57957,,2021-05-31 10:00:00,,CF_NIV_SUIV,,4.0,,
21-57964,,2021-05-31 11:00:00,,CF_NIV_SUIV,,,,
21-57966,,2021-06-01 15:00:00,,CF_NIV_SUIV,,6.0,,
21-57967,,2021-06-07 16:00:00,,CF_NIV_SUIV,,3.0,,
21-57968,,2021-06-03 10:00:00,,CF_NIV_SUIV,,4.0,,
21-57972,,2021-06-01 11:00:00,,CF_NIV_SUIV,,,,
21-57974,,2021-06-07 16:00:00,,CF_NIV_SUIV,,3.0,,
21-57975,,2021-06-07 16:00:00,,CF_NIV_SUIV,,3.0,,
21-57977,,2021-05-26 15:00:00,,CF_NIV_SUIV,,5.0,,
21-57987,,2021-05-20 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57988,,2021-05-31 11:00:00,,CF_NIV_SUIV,,6.0,,
21-57992,,2021-05-31 15:00:00,,CF_NIV_SUIV,,,,
21-57999,,2021-05-31 11:00:00,,CF_NIV_SUIV,,4.0,,
21-58000,,2021-06-01 23:00:00,,CF_NIV_SUIV,,6.0,,
21-58006,,2021-06-04 15:00:00,,CF_NIV_SUIV,,6.0,,
21-58015,,2021-06-07 11:00:00,,CF_NIV_SUIV,,,180,
21-58017,,2021-06-07 13:00:00,,CF_NIV_SUIV,,6.0,,
21-58018,,2021-06-03 12:00:00,,CF_NIV_SUIV,,4.0,,
21-58024,,2021-06-01 16:00:00,,CF_NIV_SUIV,,4.0,,
21-58029,,2021-06-10 16:00:00,,CF_NIV_SUIV,,4.0,,
21-58041,,2021-06-03 15:00:00,,CF_NIV_SUIV,,6.0,,
21-58043,,2021-06-09 11:30:00,,CF_NIV_SUIV,,8.0,,
21-58052,,2021-05-31 11:00:00,,CF_NIV_SUIV,,,,
21-58054,,2021-05-18 11:00:00,,CF_NIV_SUIV,,,,
21-58061,,2021-05-21 11:00:00,,CF_NIV_SUIV,,,120,
21-58075,,2021-06-07 11:00:00,,CF_NIV_SUIV,,6.0,,
17-129047,,2017-11-10 15:00:00,,CF_NIV_SUIV,,,,
21-58085,,2021-06-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-58086,,2021-06-18 15:00:00,,CF_NIV_SUIV,,6.0,,
21-58091,,2021-05-31 15:00:00,,CF_NIV_SUIV,,6.0,,
